word,surface_form,sentence,sentence_domain,ambiguity_score,semantic_similarity_spread,contextual_confidence_gap,domain_diversity,is_ambiguous,ambiguity_type,top_sense_1_domain,top_sense_1_gloss,top_sense_2_domain,top_sense_2_gloss,explanation
present,present,The system shall present data to users such that a minimum of navigational effort is required  including:,Software/IT,0.979,0.967,1.0,0.0,True,Intra-Domain,Software/IT,give as a present; make a gift of,Software/IT,"formally present a debutante, a representative of a country, etc.","The word ""present"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] give as a present; make a gift of (context similarity=0.15)
  Candidate sense 2: [Software/IT] formally present a debutante, a representative of a country, etc. (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
point,point,The patient  UAP  or personal representative tries to enter more than one weight data point or more than one pedometer data point for the day and is told additional data cannot be entered.,Software/IT,0.979,0.968,1.0,0.0,True,Intra-Domain,Software/IT,an instant of time,Software/IT,a brief version of the essential meaning of something,"The word ""point"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] an instant of time (context similarity=0.21)
  Candidate sense 2: [Software/IT] a brief version of the essential meaning of something (context similarity=0.20)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
present,present,The solution should present an alert via warnings of orders that should be inappropriate or contraindicated for specific patients at the time of provider order entry.,Healthcare,0.979,0.967,1.0,0.0,True,Intra-Domain,Software/IT,give as a present; make a gift of,Software/IT,"formally present a debutante, a representative of a country, etc.","The word ""present"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] give as a present; make a gift of (context similarity=0.13)
  Candidate sense 2: [Software/IT] formally present a debutante, a representative of a country, etc. (context similarity=0.12)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
present,present,The solution should present the order set templates to the provider.,Healthcare,0.979,0.967,1.0,0.0,True,Intra-Domain,Software/IT,give as a present; make a gift of,Software/IT,"formally present a debutante, a representative of a country, etc.","The word ""present"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] give as a present; make a gift of (context similarity=0.20)
  Candidate sense 2: [Software/IT] formally present a debutante, a representative of a country, etc. (context similarity=0.19)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
order,order,The solution should present an alert via warnings of orders that should be inappropriate or contraindicated for specific patients at the time of provider order entry.,Healthcare,0.978,0.966,1.0,0.5,True,Inter-Domain,Healthcare,a condition of regular or proper arrangement,Software/IT,"a request for something to be made, supplied, or served","The word ""order"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a condition of regular or proper arrangement (context similarity=0.14)
  Candidate sense 2: [Software/IT] a request for something to be made, supplied, or served (context similarity=0.14)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Healthcare"" vs. ""Software/IT"")."
order,orders,The solution should present an alert via warnings of orders that should be inappropriate or contraindicated for specific patients at the time of provider order entry.,Healthcare,0.978,0.966,1.0,0.5,True,Inter-Domain,Healthcare,a condition of regular or proper arrangement,Software/IT,"a request for something to be made, supplied, or served","The word ""order"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a condition of regular or proper arrangement (context similarity=0.14)
  Candidate sense 2: [Software/IT] a request for something to be made, supplied, or served (context similarity=0.14)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Healthcare"" vs. ""Software/IT"")."
section,section,(1) Qualifying MAâEP is the amount determined under paragraph (b) of this section; and,Software/IT,0.975,0.962,1.0,0.0,True,Intra-Domain,Software/IT,a segment of a citrus fruit,Software/IT,a distinct region or subdivision of a territorial or political area or community or group of people,"The word ""section"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] a segment of a citrus fruit (context similarity=0.16)
  Candidate sense 2: [Software/IT] a distinct region or subdivision of a territorial or political area or community or group of people (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
section,section,(iii) Preparing an explanation or summary of the protected health information  if agreed to by the individual as required by paragraph (c)(2)(ii) of this section.,General,0.975,0.962,1.0,0.0,True,Intra-Domain,Software/IT,a segment of a citrus fruit,Software/IT,a distinct region or subdivision of a territorial or political area or community or group of people,"The word ""section"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] a segment of a citrus fruit (context similarity=0.11)
  Candidate sense 2: [Software/IT] a distinct region or subdivision of a territorial or political area or community or group of people (context similarity=0.10)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
section,section,(v) A restriction agreed to by a covered entity under paragraph (a) of this section  is not effective under this subpart to prevent uses or disclosures permitted or required under Â§Â§164.502(a)(2)(ii)  164.510(a) or 164.512.,General,0.975,0.962,1.0,0.0,True,Intra-Domain,Software/IT,a segment of a citrus fruit,Software/IT,a distinct region or subdivision of a territorial or political area or community or group of people,"The word ""section"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] a segment of a citrus fruit (context similarity=0.10)
  Candidate sense 2: [Software/IT] a distinct region or subdivision of a territorial or political area or community or group of people (context similarity=0.09)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
section,section,A State must select the methodology described in either paragraph (c) or paragraph (d) of section (or both methodologies).,Software/IT,0.975,0.962,1.0,0.0,True,Intra-Domain,Software/IT,a segment of a citrus fruit,Software/IT,a distinct region or subdivision of a territorial or political area or community or group of people,"The word ""section"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] a segment of a citrus fruit (context similarity=0.11)
  Candidate sense 2: [Software/IT] a distinct region or subdivision of a territorial or political area or community or group of people (context similarity=0.10)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
section,section,(5) If service of a ruling or decision issued under this section is by mail  the date of service will be deemed to be 5 days from the date of mailing.,Software/IT,0.975,0.962,1.0,0.0,True,Intra-Domain,Software/IT,a segment of a citrus fruit,Software/IT,a distinct region or subdivision of a territorial or political area or community or group of people,"The word ""section"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] a segment of a citrus fruit (context similarity=0.09)
  Candidate sense 2: [Software/IT] a distinct region or subdivision of a territorial or political area or community or group of people (context similarity=0.09)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
